8c2d92cf963f8fedacda8d5e06af866c,2682590594,1
30afa3ec77d093e81449048fbb37af20,2682590597,2
1bc8edd9be2ae1f365fa05f7d615f782,2682590602,1
f7bdcac6e9cfdae1ab0c6efc74f3dc17,2682590605,1
d509f7ffbec3ce60655fcfd9b56b2983,2682590610,1
3e0108862dfa4c459f8c1654b69210b2,2682590643,1
64e02ea8454cc92d6c7f0e72e4257028,2682590645,1
3de553f871dcb9e582e51a19dc5aae66,2682590651,1
1972c2f77f8f74d2e9828c3357125e93,2682590647,1
5e0d713de3deccdb0ab8639f923f5cde,2682590658,1
acd033a0c95191f282073a38f83a13fb,2682590661,1
9294a629ee2327af705d2256db9fcc25,2682590664,1
1a9e968f0efad5709a54d3440655a15c,2682590667,1
a6f281cd29b993392781a6c0d8f8e32c,2682590670,1
c221786083dc04a71e766c321e8ec7a6,2682590675,1
cb9dc13cea50ebe5263f1ca6d7e8fa9a,2682590677,1
16a53951fd6ce7bee54b18a70129d287,2682590681,1
77afa6b33b98c40643517eacf880ad41,2682590682,1
ee05dc697700e5150d49a216d0b5937f,2589738588,2
4b82d512752156995169de4e35435d88,2682590837,1
8b9f36f8ca91dda15909c08299ddf4ad,2682590843,16
8ed6038a5dbf62380de72a681340afd3,2239720901,35
2e7e1d1c1d4d446a1b6b63295757d859,2682590831,29
4e2a6874f8b028fa23591492284a1643,2682590977,3
512b871a2830e44259bc3ce3343afcd0,2682590970,3
53ee95b384d866e8692bb1aef923b763,2682590898,50
b226dcbe052220a66ee816a359296928,2682590963,1
ef3ae9014525cf81187afaa61bca737e,2682590973,1
ccb51571a75637db08545caaf2ed9e73,2682590978,1
9ffdba2cff497d701684657e329871f5,2682590972,1
9953522fbd4a1b02bbf635a92d76cd8f,2682590922,1
5d1439f76537cbe4784f036b47540663,2682590979,1
fcb6952b7d208c7d6a76d2764984c879,2682590975,1
f26929b87d31480d5950148096dc8835,2682591123,2
450fc463b8b1a349df717056fbb3e078,2682591109,11
7d039583fef369577e9161d12c8c6ba2,2682591124,1
1511cdf6a6ef573b2f61814e8c01252e,2682591111,2
af7ae505a9eed503f8b8e6982036873e,2238132448,50
cb387420e47b92b52f4449824f4212df,2682591112,2
04133d37cfd0f08267530b905a5ffff3,2268260356,13
aad2475f1e2615224fa9716b53954be2,2682591125,1
e16a8821e5f099c3a619889ea7cf0399,2682591122,11
269550530cc127b6aa5a35925a7de6ce,200217199,50
c4ca4238a0b923820dcc509a6f75849b,371371540,50
49edccea2e7ba985cadc9ba0531cbed1,2141117140,47
14d449eb8876fa55e1ef3c2cc52b0c17,2137792169,19
384b75728637af20c6beb2ca53b790e7,2682591116,4
cca3df5fbe168ec27e08558cd91dd46c,2682591117,4
3819c3569da71daec283a75483735f7e,2273595346,16
b7b9c97cd68ec336d01a79d5be48c58d,2239721033,6
1534f06aa2b1b721a45372f8238e2461,2007548111,13
ba6cf724c8bb1cf5b084e79ff230626e,1598939607,10
e7346f4d2945cebe75bd53cf232f927e,2239720991,10
eac43429f465cc28ab77b033b7e0686e,2682591132,1
7121994eec5320fbe6586463bf9651c2,1635770665,50
b2bdc6d8dfd107ed138f042d71ad4be2,2268260362,12
fed41df37abe78fd1a40c2507aaddfe4,2682591016,2
c313a688288284452c8bbf665064fee4,2682596387,1
ca197586ed80a7767cc602668c7b18be,2185635612,1
50a4556b0089cfa1cb61e88ea23bbcce,2682596366,1
d829108208f1eb9b9bc884c5e6c43a54,2682596381,2
edf56a42bca6b565bf7dfcbd8ffc221a,2247510725,9
69058c409a71528fa4be8ab659d4cc24,2682596313,1
42349c671b2f25801988248829238a70,2682596378,1
d985bc61d85c14460879b8e98e9c3075,2682596383,1
3cbde98f05cc43bfbfd614a746bcb089,2682596299,1
dcf51763fb4a654e15a4e6e7754ca5d2,2682596373,9
7f8f0363808b72ae76de192f51689d33,2682596374,1
18823f6a6d208ee1e361bb266ab794d5,2682596375,2
bc0594c54450e8ac689739b6b198067a,2185635606,3
b8e4a4b13b8f0181949bf7aa4e908b52,2682754175,1
43310bf84dcb243c840cae3b638e01cb,2682754179,1
af6e24da8bf8b6b7397add2cb138167a,2682754181,1
7a1b16ef482394515bac116daa6f189e,2682754184,1
425a07ee57e67281d40e6f4f911a893e,2682754186,1
e38b6c23f3d303e2751ada00c65da256,2682754190,1
988d76055947ba32e2eb6bae866fdc56,2682754194,1
1d35d3f801f4d6a9d7a607c4fade5d1f,2682754196,1
e1c3a0211c2a24618f151e0dc160df59,2682754199,1
e362f43aca2f3878ea9779ac022b53f1,2682754201,1
5ec9705d9763193b30472ec5c07322fe,2620349344,6
0357aa49ea850b11b99d09a2479c321b,702655,30
1bf5750edd8edb546e7029390d096520,10828881,17
cc71030b6da504915b20de2c30f04145,2683031374,1
82b34a0f20682b94458a89521a92c7ca,2683459915,3
6c4a5fa353f0df1949c4456e6374096e,2683674732,1
d1d619861aeb4a73e642eab4a430929e,2684300108,1
18c8f0df8d27fd7420cf3901ba424409,2684356513,1
7a4634f50396193cb0c6b252bad312b6,2684356712,1
0cc90664f7e5acec91f605c3caf554dc,2684356713,1
7acb6696ecc2fb304492f030873eaa30,2678274854,11
41e3c9b8f4abd47fe2d01e2cae461b0c,2684356714,1
9a85fbde0f60b5133e2638b64af3158c,2684356715,1
8a013eea81122ccd5da86d316c98f7c8,2684356716,1
051a07ad525a700603ce2d14c110af88,2684356717,1
d1b315b02828a900f8be4690efbc17e1,2684356718,1
4823d494d3082579f2e5f3bc23ab23dd,2684356719,1
09afbb797e1ad158d9b20883c2660198,2684356720,1
07c3e2b8ed3ffaec534a3e0cd64fecf8,2684356721,1
738eb9bf960e0bc71f80694971d9d11f,2684356722,1
1619e71c3cbc44ec5a4a5e45c9d632b9,2684356723,1
509f5bb69b4e9a4b37fabd7749bdc9c5,2684356724,1
f5827ee75f442a4b7b459856c8f52557,2684356725,1
8bbf60551970e8a2977414efaecaa568,2684356726,1
8bd4003812e87f2040e93d4edf118a94,2684356727,1
53cf11a41f973a80570e0ecac5d3fe5e,2684356728,1
dcbe63759afdeb816d8ddc8a659d2764,2684356814,8
0d2bdafd88475e6b2b6140a813a14462,2684356730,1
5ee9a8eeaff5aa8516e3c6981e5237b5,2684356731,1
e9dd139b4305277942814f19fe388b65,2684356732,1
349d113681fa360ecfe3ed06fbfc81e2,2684356733,1
7c3cfd513394f6cb2eb062415671afaa,2684356734,1
dfc25a391cacd5fe3b651a2f67918cc9,2684356735,1
34c7e5eb0a8f398631709912b3a2ddf9,2684356736,1
e30ec47d15691818fa7f49e4a723bd5c,2684356737,1
389c4a316ddbf56ff19bb6790bf67a8d,2684356738,1
d2678bbfdb083928cabb16f0b85d0f1c,2684356739,1
d79bbc3db925600b3000780682b71c37,2684356740,1
9236e88a41df1d58a1d5a1e9e932afa8,2684356741,1
a10949e60d0ce2ecc88fada631e959b6,2684356742,1
5281a71d9adafc81c29244f05eadb152,2684356743,1
36df344b6ad48faa3afe517598d97c75,2684356744,1
f049063716992a7eb26c2a23f4538a6c,2684356745,1
821d9e53afcbdfa6dde8bb0177105c03,2684356746,1
683e7566e831678a2797091d519bd5ba,2684356747,1
5c81e3519664425b7e0d3ee92467afc6,2684356748,1
996a6fcd34eea4bd3dbbc8339d64c184,2684356749,1
bdbe0136a49a281edd75bce7f6934568,2684356750,1
4c48b7dd10596a40acb74090e2230cbb,2684356751,1
d52e0dbca85f27d97c4bddd26a5050fd,2684356752,1
47db31702478795e7be3db91f82f6a66,2684356753,1
fd70a9c67e2150b43f493744b8b6414a,2684356754,1
37b1baa14705adc40ae47df4814dd238,2684356755,1
e97d9425ec3001e39da2b40222f1e6b9,2684356756,1
1c6908eb936fd512a288c41c2c56e740,2684356757,1
1319512e76fb02540f543dbcfeea3458,2684356758,1
fdd6ed918a6ce4cbf5108d4392093271,2684356759,1
9fb559a691078558e77d6848202f6541,923738315,50
4ae7676a110a0dcf8b573464bba3004f,2684356760,1
a60db86ad197f3489c860668a33d3e30,2684356761,1
1f093febe2f1364a688dafb5116804eb,2684356762,1
16b9e1d64bcabff9ee1071ec65386186,2684356763,1
778aa38a0207d50bdd4d71a8380750f7,2684356764,1
0e182668b6798377bc73e326c41b3751,2684356809,2
db5a388dac1bcd116805d48a889d1d1f,2684356766,1
5397a8be4d9c634bc31cd7e480fbe7fa,2684356767,1
9e48feeae2ac2cf7752d7378944a172d,2684356768,1
3fd41b967a523341139efbe386a1094f,2684356769,1
d43509b4160849a1042d708462f8cce8,2684356770,1
2d023ed270ff7e6dbc6ca4c1313fe1af,2684356771,1
13a6500ddf36c6dd581877aefc78d34d,2684356702,4
4bc13c7351f305e72f3e02521fc436ca,2684356773,1
34ad38f3a24b06eb8edf607540d01bb2,2684356812,2
3ec10bf8b4324e96f44d4efdad9ada30,2684356775,1
12b99b14f0a718568e3e516f36bdb886,2684356776,10
63b354a8b28c989b3c0d7660809ce5f9,2684356777,1
60d28783fabbcf047714256f0e7ad590,2684356778,1
e49a6df3494ecc099efa5c765291b6f0,2684356779,1
f1d40fc01f400d34961f7b6ba980c6f3,2684356780,1
832bd759027e95b0567ad28f1c05cdee,2684356781,1
5eb62bb701f1dd81721dbbbb52d3cf08,2684356782,1
5c21ed3c0f836cd3deb961dc380c7fbf,2684356783,1
60443e4c680026c23163bbac723bb4fb,2684356784,1
087d5af8164f9203f6c23e04e64c27c1,2684356785,1
a38ce053c5664bc2449c10f98d2d2917,2684356707,1
4fa54c8728357c81e2df0f6bd1c5b8fd,2684356787,1
876a92b8e714819851b098767f5bcd5a,2684356788,1
0ef211d3cf0decfab33f61dc708de522,2684356789,1
492b70aa5767cc2f2b44ef7f9af40397,2684356790,1
158b5bd3b5f0cecb2a634284ec1e9317,2684356791,1
e2a4e8f129a0058ffb974c739273fe4e,2684356792,1
71ef49c86a2d4b903b3d9fd984a8ac2e,2684356793,1
72ad57db17e7b0a528c1f60acf881da4,2684356794,1
4367d8fc4454e1a6bfc657427e836ed6,2684356795,1
34e3e5ce6426d94a3bfa69c7a08d7237,2684356796,1
b317c4ccc9aa140339ad72fa27c77266,2684356807,2
db523749051a987a9bf69e1dcc68c85a,2684356798,1
307854a1ec6cce5a6a58dda425d5b601,2684356799,1
d6f47395e52d1dce8ce84ed98bf1a146,2684356800,1
7cabd6a5b31a9c3bc5e1b1b2adbc56c6,2684356711,1
292f29fb4a25ad1d48063cd9fa30f138,2684356802,1
e21dfc1b457bffebfae6349dc47d3968,2684356803,1
7271d32a58986771019f4fa31328cd88,2684356804,1
d194eab19fe650d290e497aa3da26cbb,2678274891,12
51196ba245db0cc1e0b9c14d1e5ceb9e,2684356805,1
a3836e5e60ed1a5c8ce80f7e8b2f3a15,2684356806,1
220d9abab9c555498ff48e38e92281e0,2684356874,1
a1ac11f063b963c545da538ef6ec86c8,2684356876,1
5cf0f3136a413ce936b79306089f0123,2684356877,1
01ee22edd28894671f008d5a47ceae63,2684356878,1
213e010c2c8a2978615c8547454d785e,2684356879,1
c26be4c2772264de2ed33414cacfa9c9,2684356880,1
f4241cb077c90f9e16fc5d1cf6fe3854,2684356881,1
3bc87d097aab0c84f28ee6d436d2ac46,2684356882,1
e21a6649041ef6f5f1bf43f11946621f,2684356872,1
d37705aeb97cbe4c34601a006dc1edc0,2684356884,1
e3755ebeee513e368100f6764ff86863,2684356885,1
d18b8b11a6c7f5b62e52651924ff52b8,2684356886,1
51e272dba013d00a3ebb19fe488d9b98,2684356887,1
a55b2cea0fdac944e737f0df9be8644a,2684356888,1
706f2c10d81a3a7a7dba9bf97629f97b,2684356889,1
914ee6aee4047d5d0fc0a8263835457b,2684356890,1
91ed33d0340ec5c1e0560ee9dd8a3a7b,2684356891,1
cacfa3259affc3dcc61faa42ad560cab,2684356892,1
e5b68bd1d97e7293c464b439b207a77f,2684356893,1
0b54ad0d536080b196cb3e2e1d10691b,2684356894,1
767760b1b3b838b2de0599d0e76d1c76,2661516411,22
79345db7098edcde2d6674c1799f3a92,2684356895,1
fecb79c4608bfe6a4889f229aaa000f0,2684356896,1
40e1513332f0c8cf4c6bc1518dae80fe,2684356897,1
ba6f15831404dc46da2dde617bda1653,2684356898,10
18960d63e9ac1d2694865b1e664652e9,2684356899,1
fe4e1e0c9b930a604edabba26cc1a6f1,2684356900,1
30fb8329f184439fe454dc5ea44c3337,2684356901,1
acb10d99f0b16a03993632e530da4c72,2684356902,1
bebb165302a5d3a90ab9012f3b5d733e,2684356903,1
21f651d8e219f670f2ccba2c1af3cb93,2684356904,1
b04df59ac1e0311350dede89aaa84aaa,2684356905,1
110176a42874ecc6ccf4ebad2304b99f,2684356906,1
33951a6ff9dba9f58a3d8beeff89ac34,2684356907,1
77df9a5681d128ebd243bc5d52fa5ee7,2684356908,1
2232fedebd99a83ff57b49202c8f18ae,2684356909,1
8288d8f7cb197bbdd8d95aaca4bbe82f,2684356910,1
bc313c5fc67834cb9b8330cd9465de82,2684356911,1
2f7f5c4b11d1a9317a5843833912e5e9,2684356912,1
262094b452b96c7895cb7f9eb57380f0,2684356913,1
f6ac2607b1125d9ca585fca09f93aa17,2684356914,1
94308059b57b3142e455b38a6eb92015,87269,32
4ef0220db8110203a5d7f81b23c1b2bf,2684356915,1
8e204282fcceffd16d91340da0d873a6,2684356916,1
98d2360f0100a3984c713be1c777df4b,2684356917,1
7b3365a14a290bcf44d99b5d4464a745,2684356918,1
1125f9f79a09e67dd1bbdfa9639859c2,2684356919,1
aa8a75350baa943bae44d81705b5ebaf,2684356920,1
5d037dfb0652f43a6e82809af41ae7c2,2684356921,1
8b4e4e60460287ea4dd221c6a4557bd0,2684356922,1
96ff65c925bbaf3e4e7891a7ca1f2b1f,2239721035,14
e8913b0dbdabba402e94c28167f45b0c,2684356923,1
039ca2cb0b64e4962638e527bb56e8d0,2684356924,12
b414d21fbc443916958347ad4d5eff8d,2684356925,1
e000860916b2355fd4e137e7f9cead6a,2684356926,1
f331180246a149a8e578a406a0a697c8,2684356927,1
a3fb888159d3ecd4caf5be8fd0701714,2684356928,1
2795b33d83a04193709ae455ecc4c18b,2684356929,1
22e09ab0780f820b1663b3619644eee3,2684356930,1
509d7fadd907e7a2ae8f84174b8d5048,2684356931,1
2609e88d7a922b8dcb23c749b84da02e,2684356932,1
92194a1d781eb22041f6ca85ac38c005,2684356933,1
4f2ae62e89c7b101d00bb97c6c124381,2684356934,1
